case_id,asmo,asmo_sent_id,sentence_id,para_id,judge,text,role,align,agree,outcome,ackn
3.36,50,192,184,22,steyn,"On 4 September 1998 she claimed income support benefits , which were paid with effect from that date .",FACT,NONE,NONE,NONE,NONE
3.36,50,193,185,22,steyn,Regulation 70 ( 3A ) of the Income Support ( General ) Regulations 1987 provides for the payment of income support at the rate applicable for urgent cases ( 90% of the normal rate ) to persons who are asylum seekers within the meaning of the same regulation .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,194,186,22,steyn,Regulation 70 ( 3A ) ( b ) ( i ) provides that a person ceases to be an asylum seeker ( and thus loses the right to income support ) :,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,197,187,22.5,steyn,""" . . . in the case of a claim for asylum which , on or after 5th February 1996 , is recorded by the Secretary of State as having been determined ( other than on appeal ) or abandoned , on the date on which it is so recorded ... """,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,197,188,22.5,steyn,On 20 November 1999 a Mr Stuart Beaton signed an internal file note .,FACT,NONE,NONE,NONE,NONE
3.36,50,198,189,22.5,steyn,It read :,FACT,NONE,NONE,NONE,NONE
3.36,50,198,190,22.5,steyn,""" This woman has cited numerous mishaps throughout the 1990s and puts her woes down to an encounter her father had with a drunken solicitor in 1991 .",FACT,NONE,NONE,NONE,NONE
3.36,50,199,191,22.5,steyn,There is no credibility in any of this and no Convention reason anyway .,FACT,NONE,NONE,NONE,NONE
3.36,50,200,192,22.5,steyn,"For the reasons given in the letter aside , this application has failed to establish a well founded fear of persecution .",FACT,NONE,NONE,NONE,NONE
3.36,50,201,193,22.5,steyn,Refusal is appropriate .,FACT,NONE,NONE,NONE,NONE
3.36,50,202,194,22.5,steyn,"Case hereby recorded as determined . """,FACT,NONE,NONE,NONE,NONE
3.36,50,203,195,22.5,steyn,On 30 November 1999 the content of this file note was communicated to the Benefits Agency .,FACT,NONE,NONE,NONE,NONE
3.36,50,204,196,22.5,steyn,"It was not communicated to the appellant and the "" letter aside "" of 20 November 1999 containing the Home Secretary 's reasons for refusal of asylum was not sent to the appellant .",FACT,NONE,NONE,NONE,NONE
3.36,50,206,197,23,steyn,By letter of 28 November 1999 the appellant was asked to attend an interview on 11 January 2000 .,FACT,NONE,NONE,NONE,NONE
3.36,50,207,198,23,steyn,On 9 December and 15 December 1999 the Benefits Agency asked for the return of the appellant 's income support book .,FACT,NONE,NONE,NONE,NONE
3.36,50,208,199,23,steyn,The appellant 's income support was stopped without explanation with effect from 9 December 1999 .,FACT,NONE,NONE,NONE,NONE
3.36,50,209,200,23,steyn,On 17 December 1999 the solicitors now acting for the appellant asked the Home Office for a postponement of the interview fixed for 11 January 2000 .,FACT,NONE,NONE,NONE,NONE
3.36,50,210,201,23,steyn,On 23 December 1999 the Benefits Agency advised the appellant 's solicitors that it had been informed by the Home Office that the appellant 's claim for asylum had been refused on 20 November 1999 .,FACT,NONE,NONE,NONE,NONE
3.36,50,211,202,23,steyn,For this reason the Benefits Agency had stopped the income support payments with effect from 9 December 1999 .,FACT,NONE,NONE,NONE,NONE
3.36,50,212,203,23,steyn,On 24 December 1999 the appellant 's solicitors lodged an appeal with the Benefits Agency against the withdrawal of the appellant 's income support .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,213,204,23,steyn,"A further interview was arranged by the Home Office for 7 March 2000 , which was subsequently refixed for 17 April 2000 .",FACT,NONE,NONE,NONE,NONE
3.36,50,214,205,23,steyn,The appellant was unable to comply because she was unable to obtain funds for the train fare .,FACT,NONE,NONE,NONE,NONE
3.36,50,215,206,23,steyn,Under cover of a letter dated 25 April 2000 the decision rejecting the appellant 's application for asylum and refusing her leave to enter was sent to her .,FACT,NONE,NONE,NONE,NONE
3.36,50,216,207,23,steyn,The notice of refusal of leave to the appellant to enter the United Kingdom was signed by an immigration officer on 18 April 2000 and sent to the appellant .,FACT,NONE,NONE,NONE,NONE
3.36,50,217,208,23,steyn,The notice of 18 April 2000 was accompanied by the reasons for refusal letter dated 20 November 1999 .,FACT,NONE,NONE,NONE,NONE
3.36,50,219,209,24,steyn,"The hearing at first instance before Sir Christopher Bellamy - to whose judgment I wish to pay tribute - took place under the shadow of the decision of the Court of Appeal in R v Secretary of the State for the Home Department , Ex p Salem [ 1999 ] QB 805 .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,220,210,24,steyn,"In Salem the Court of Appeal ( Hobhouse , Brooke LJJ and Sir John Balcombe ) held that for the purposes of regulation 70 ( 3A ) ( b ) ( i ) a person ceased to be entitled to income support from the date when his claim for asylum was recorded as determined on an internal file note in the Asylum Directorate in the Home Department , even though he had not yet been informed of the determination .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,221,211,24,steyn,The House granted leave to appeal the decision in Salem .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,222,212,24,steyn,"In the event , the matter did not proceed as Mr Salem was granted refugee status : see [ 1999 ] 1 AC 450 .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,223,213,24,steyn,"Reluctantly , Sir Christopher felt compelled to dismiss the appellant 's application for judicial review .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,224,214,24,steyn,The Court of Appeal also regarded itself as bound by Salem .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,225,215,24,steyn,Having so decided the Court of Appeal had to dismiss the appeal of the present appellant .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,226,216,24,steyn,But the Court of Appeal voiced its concerns about the policy of the Secretary of State and the decision in Salem in clear terms .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,227,217,24,steyn,"Schiemann LJ ( with the agreement of Hale and Sedley LLJ ) trenchantly observed about the factual matrix ( [ 2002 ] EWCA Civ 399 , para 29 ) :",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,227,218,24.5,steyn,""" We have also been told by leading counsel for the Home Secretary , Mr John Howell QC , that the delay of over four months between the preparation and the dispatch of the letter explaining why asylum has been refused was not accidental : it was a consistent practice .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,228,219,24.5,steyn,"But for it , the present issue of law would have no significance .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,229,220,24.5,steyn,"Mr Howell was wholly unable to explain it , let alone justify it .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,230,221,24.5,steyn,He was able to do no more than read us part of an affidavit which had been sworn in Salem which asserted that the implications of cost and effort if interim notifications were sent out were too great .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,231,222,24.5,steyn,"When one bears in mind first that the asylum-seeker 's ability to contest the refusal of asylum is entirely dependent on receipt of the Home Secretary 's reasons for refusal , and secondly that the letter containing full reasons is already on file and that sooner or later the Home Office will have to put it in an envelope and post it , even the flimsy explanation we were given falls away .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,232,223,24.5,steyn,"Since Mr Howell was able to tell us that the practice is now to send out a prompt notification ( though he could not tell us whether it included reasons , and Mr Gill 's instructions suggested that it did not ) , one is left wondering what the real reason was .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,233,224,24.5,steyn,"Ms Anufrijeva 's inability , her benefit having been stopped , to find # 17 to travel to Gatwick for her ' reasons for refusal ' interview gives little to be proud of . """,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,234,225,24.5,steyn,In oral argument before the House counsel stated that the Secretary of State did not condone delay in notification of a decision on asylum .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,235,226,24.5,steyn,These were weasel words .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,236,227,24.5,steyn,There was no unintended lapse .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,237,228,24.5,steyn,The practice of not notifying asylum seekers of the fact of withdrawal of income support was consistently and deliberately adopted .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,238,229,24.5,steyn,There simply is no rational explanation for such a policy .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,239,230,24.5,steyn,Having abandoned this practice the Secretary of State still seeks to justify it as lawful .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,240,231,24.5,steyn,It provides a peep into contemporary standards of public administration .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,241,232,24.5,steyn,Transparency is not its hallmark .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,242,233,24.5,steyn,It is not an encouraging picture .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,244,234,25,steyn,The Court of Appeal observed about the interpretation of the regulation ( para 30 ) :,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,247,235,25.5,steyn,""" . . . once an asylum seeker knows that her application has been refused , and that she is not to be given leave to enter the country on any other basis , and has the reasons for those decisions , she can reasonably be expected to make a choice : either to accept the decision and leave or to stay and fight but without recourse to state benefits .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,248,236,25.5,steyn,But she cannot reasonably be expected to make that choice before she knows of the decisions and the reasons for them .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,249,237,25.5,steyn,"There is nothing in the material before us to suggest that it is consistent with the declared purpose of the regulation to expect her to do so . """,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,250,238,25.5,steyn,I would respectfully endorse this observation .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,252,239,26,steyn,The arguments for the Home Secretary ignore fundamental principles of our law .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,253,240,26,steyn,Notice of a decision is required before it can have the character of a determination with legal effect because the individual concerned must be in a position to challenge the decision in the courts if he or she wishes to do so .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,254,241,26,steyn,This is not a technical rule .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,255,242,26,steyn,It is simply an application of the right of access to justice .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,256,243,26,steyn,"That is a fundamental and constitutional principle of our legal system : Raymond v Honey [ 1983 ] 1 AC 1 , 10G per Lord Wilberforce ; R v Secretary of State for the Home Department , Ex p Leech , [ 1994 ] QB 198 , 209D ; R v Secretary of State for the Home Department , Ex p Simms [ 2000 ] 2 AC 115 .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,258,244,27,steyn,What then is the relevance of this dimension for the present case ?,FRAMING,NONE,NONE,NONE,NONE
3.36,50,259,245,27,steyn,The answer is provided by Lord Hoffmann 's elegant explanation of the principle of legality in the Simms case .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,260,246,27,steyn,"He said , at p 131 E-G :",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,260,247,27.5,steyn,""" Parliamentary sovereignty means that Parliament can , if it chooses , legislate contrary to fundamental principles of human rights .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,261,248,27.5,steyn,The Human Rights Act 1998 will not detract from this power .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,262,249,27.5,steyn,"The constraints upon its exercise by Parliament are ultimately political , not legal .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,263,250,27.5,steyn,But the principle of legality means that Parliament must squarely confront what it is doing and accept the political cost .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,264,251,27.5,steyn,Fundamental rights cannot be overridden by general or ambiguous words .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,265,252,27.5,steyn,This is because there is too great a risk that the full implications of their unqualified meaning may have passed unnoticed in the democratic process .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,266,253,27.5,steyn,"In the absence of express language or necessary implication to the contrary , the courts therefore presume that even the most general words were intended to be subject to the basic rights of the individual .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,267,254,27.5,steyn,"In this way the courts of the United Kingdom , though acknowledging the sovereignty of Parliament , apply principles of constitutionality little different from those which exist in countries where the power of the legislature is expressly limited by a constitutional document "" .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,268,255,27.5,steyn,This principle may find its primary application inrespectof cases under the European Convention on Human Rights .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,269,256,27.5,steyn,But the Convention is not an exhaustive statement of fundamental rights under our system of law .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,270,257,27.5,steyn,Lord Hoffmann 's dictum applies to fundamental rights beyond the four corners of the Convention .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,271,258,27.5,steyn,It is engaged in the present case .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,273,259,28,steyn,This view is reinforced by the constitutional principle requiring the rule of law to be observed .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,274,260,28,steyn,That principle too requires that a constitutional state must accord to individuals the right to know of a decision before their rights can be adversely affected .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,275,261,28,steyn,The antithesis of such a state was described by Kafka : a state where the rights of individuals are overridden by hole in the corner decisions or knocks on doors in the early hours .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,276,262,28,steyn,That is not our system .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,277,263,28,steyn,"I accept , of course , that there must be exceptions to this approach , notably in the criminal field , e.g. arrests and search warrants , where notification is not possible .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,278,264,28,steyn,But it is difficult to visualise a rational argument which could even arguably justify putting the present case in the exceptional category .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,279,265,28,steyn,"If this analysis is right , it also engages the principle of construction explained by Lord Hoffmann in Simms .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,281,266,29,steyn,In European law the approach is possibly a little more formalistic but the thrust is the same .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,282,267,29,steyn,"It has been held to be a "" fundamental principle in the Community legal order ... that a measure adopted by the public authorities shall not be applicable to those concerned before they have the opportunity to make themselves acquainted with it "" : Racke v Hauptzollamt Mainz ( Case 98/78 ) [ 1979 ] ECR 69 , 84 , para 15 ; Opel Austria GmbH v Council of European Union ( Case T-115 / 94 ) [ 1997 ] ECR II 39 , 82 , para 124 ; Schwarze , European Administrative Law , 1992 , pp 1416 - 1420 ; Council of Europe Publishing , The Administration and You , A Handbook , 1996 , chapter 3 , para 49 .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,284,268,30,steyn,Until the decision in Salem it had never been suggested that an uncommunicated administrative decision can bind an individual .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,285,269,30,steyn,It is an astonishingly unjust proposition .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,286,270,30,steyn,In our system of law surprise is regarded as the enemy of justice .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,287,271,30,steyn,Fairness is the guiding principle of our public law .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,288,272,30,steyn,"In R v Commission for Racial Equality , Ex p Hillingdon London Borough Council [ 1982 ] AC 779 , 787 , Lord Diplock explained the position :",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,288,273,30.5,steyn,""" Where an Act of Parliament confers upon an administrative body functions which involve its making decisions which affect to their detriment the rights of other persons or curtail their liberty to do as they please , there is a presumption that Parliament intended that the administrative body should act fairly towards those persons who will be affected by their decision . """,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,289,274,30.5,steyn,Where decisions are published or notified to those concerned accountability of public authorities is achieved .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,290,275,30.5,steyn,Elementary fairness therefore supports a principle that a decision takes effect only upon communication .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,292,276,31,steyn,"If this analysis is correct , it is plain that Parliament has not expressly or by necessary implication legislated to the contrary effect .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,293,277,31,steyn,The decision in question involves a fundamental right .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,294,278,31,steyn,It is in effect one involving a binding determination as to status .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,295,279,31,steyn,It is of importance to the individual to be informed of it so that he or she can decide what to do .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,296,280,31,steyn,"Moreover , neither cost nor administrative convenience can in such a case conceivably justify a different approach .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,297,281,31,steyn,This is underlined by the fact that the bizarre earlier practice has now been abandoned .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,298,282,31,steyn,Given this context Parliament has not in specific and unmistakeable terms legislated to displace the applicable constitutional principles .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,300,283,32,steyn,The contrary arguments can be dealt with quite briefly .,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,301,284,32,steyn,"Counsel for the Home Secretary submits that before a "" determination "" can be "" notified "" there must be a determination .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,302,285,32,steyn,This is legalism and conceptualism run riot .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,303,286,32,steyn,One can readily accept that in this case there must have been a decision as reflected in the file note .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,304,287,32,steyn,"That does not mean that the statutory requirement of a "" determination "" has been fulfilled .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,305,288,32,steyn,"On the contrary , the decision is provisional until notified .",DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,307,289,33,steyn,Counsel for the Home Secretary relied strongly on some niceties of statutory language .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,308,290,33,steyn,"He pointed out that regulation 21ZA of the Regulations , as well as in section 6 of the Asylum and Immigration Appeals Act 1993 , the draftsmen provided expressly for notification .",PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,309,291,33,steyn,In contrast regulation 70 ( 3A ) ( b ) ( i ) makes no reference to notification .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,310,292,33,steyn,"The fact , however , that other provisions made the requirement of notification explicit does not rule out the possibility that notification was all along implicit in the concept of "" the determination "" .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,311,293,33,steyn,"For my part a stronger indication of Parliamentary intent is provided by the Statement of Changes in Immigration Rules ( HC 395 ) , which were laid before Parliament on 23 May 1994 under section 3 ( 2 ) of the Immigration Act 1971 .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,312,294,33,steyn,"The concept of a "" refusal "" of asylum to be found in rules 331 , 333 and 348 plainly contemplates notification of an adverse decision .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,313,295,33,steyn,These rules are part of the contextual scene of regulation 70 ( 3A ) ( b ) ( i ) .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,314,296,33,steyn,They support the argument that notification of a decision is necessary for it to become a determination .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,315,297,33,steyn,But the major point is that the semantic arguments of counsel for the Home Secretary cannot displace the constitutional principles outlined above .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,317,298,34,steyn,For all these reasons I would reject the submissions of counsel for the Home Secretary and hold that Salem was wrongly decided .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,318,299,34,steyn,It follows that in my view the present appeal should be allowed .,DISPOSAL,NONE,NONE,2,NONE
3.36,50,320,300,35,steyn,My noble and learned friend Lord Bingham of Cornhill has observed that the Home Secretary was under a public law duty to give notice within a reasonable time but that breach of this duty cannot nullify or invalidate his decision .,PROCEEDINGS,NONE,NONE,NONE,NONE
3.36,50,321,301,35,steyn,I would question this conclusion .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,322,302,35,steyn,It is important to bear in mind that the breach involved a deliberate policy decision by the Home Office not to comply with the public law duty .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,323,303,35,steyn,This amounts to an abuse of power and ought to preclude the Home Secretary from relying on his unlawful conduct until notification has taken place .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,324,304,35,steyn,"While generally an estoppel cannot operate against the Crown , it can be estopped when it is abusing its powers : HTV Ltd v Price Commission [ 1976 ] ICR 170 , 185G-H , per Lord Denning MR ; R v Inland Revenue Commissioners , Ex p Preston [ 1985 ] AC 835 , 865D , per Lord Templeman ; Laker Airways Ltd v Department of Trade [ 1977 ] QB 643 , 707D-F , per Lord Denning MR and 709A-E per Roskill LJ .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,325,305,35,steyn,For this further reason I would reject the submissions made on behalf of the Home Secretary .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,327,306,36,steyn,"I recognise , of course , that in some ways the appellant 's case does not merit great sympathy .",DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,328,307,36,steyn,But even in unprepossessing cases fundamental principles must be upheld .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,329,308,36,steyn,The rule of law requires it .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,330,309,36,steyn,In my view the appellant is entitled to recover income support until proper notification of the determination on 25 April 2000 .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,331,310,36,steyn,I would therefore allow the appeal .,DISPOSAL,NONE,NONE,3,NONE
3.36,50,333,311,36.5,hoffmann,LORD HOFFMANN,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,334,312,36.5,hoffmann,"My Lords ,",TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,336,313,37,hoffmann,I have had the advantage of reading in draft the speech of my noble and learned friend Lord Steyn .,TEXTUAL,NONE,NONE,NONE,steyn
3.36,50,337,314,37,hoffmann,"For the reasons he has given , I too would allow this appeal .",DISPOSAL,NONE,steyn,3,NONE
3.36,50,339,315,37.5,millett,LORD MILLETT,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,340,316,37.5,millett,"My Lords ,",TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,342,317,38,millett,"I have had the advantage of reading in draft the powerful speech of my noble and learned friend , Lord Steyn .",TEXTUAL,NONE,NONE,NONE,steyn
3.36,50,343,318,38,millett,Until then I was of the opinion that the appeal should be dismissed ; but I have been persuaded to change my mind .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,345,319,39,millett,I agree that a determination must actually be made before it can properly be recorded ; and that it is not necessarily merely provisional until it is notified to the person or persons adversely affected by it .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,346,320,39,millett,But it does not follow that it has legal effect before it has been notified ; and it is fallacious to suppose that an uncommunicated decision must be effective for all purposes or for none .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,348,321,40,millett,"I am satisfied that the appellant 's asylum application was determined on 20 November 1999 , that the determination was final and not provisional , and that it had immediate legal effect for some purposes .",FACT,NONE,NONE,NONE,NONE
3.36,50,349,322,40,millett,"Thus it returned the responsibility for deciding the appellant 's immigrant status to the immigration officer , so that he could consider whether she should be granted exceptional leave to remain .",FACT,NONE,NONE,NONE,NONE
3.36,50,350,323,40,millett,But she could not be removed from or required to leave the United Kingdom until she had been given notice of the decision on her claim : section 6 of the 1993 Act expressly so provided .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,351,324,40,millett,The question is whether the refusal of her application had immediate effect for the purpose of ending her entitlement to income support or took effect for this purpose only when she was notified of it .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,353,325,41,millett,I was initially influenced by two considerations .,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,354,326,41,millett,One was the evidence that it was Parliament 's intention to deprive asylum seekers of social security benefits even while the decision to refuse asylum is under challenge .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,355,327,41,millett,On further reflection I do not think that this can be determinative of the present question : it does not follow that Parliament intended to deprive an asylum seeker of benefit before he or she is even told of the decision .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,357,328,42,millett,The second consideration was textual .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,358,329,42,millett,"Benefit ends when the claimant "" ceases to be an asylum seeker "" ; and this depends on the date on which the claim to asylum "" is recorded by the Secretary of State as having been determined "" .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,359,330,42,millett,There is a conspicuous absence of any reference to the need to notify the claimant of the decision .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,360,331,42,millett,"The claimant ceases to be an asylum seeker , neither on the date when the decision is made nor on the date when it is notified to the claimant , but on the date on which it is recorded .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,361,332,42,millett,This initially persuaded me that even the deliberate failure to inform the appellant at the same time as the benefit office of the outcome of her application for asylum was merely an act of maladministration which did not invalidate the decision or delay the time at which her entitlement to benefit should cease .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,363,333,43,millett,But I am persuaded that the omission was of more fundamental effect .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,364,334,43,millett,The presumption that notice of a decision must be given to the person adversely affected by it before it can have legal effect is a strong one .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,365,335,43,millett,It cannot be lightly overturned .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,366,336,43,millett,"I do not subscribe to the view that the failure to notify the appellant of the decision invalidated it , but I have come to the conclusion that it could not properly be recorded so as to deprive her of her right to income support until it was communicated to her ; or at least until reasonable steps were taken to do so .",DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,367,337,43,millett,This does not require any violation to be done to paragraph ( 3A ) of regulation 70 of the Regulations .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,368,338,43,millett,"It means only that the word "" determined "" in that paragraph should be read as meaning not merely "" actually determined "" but as meaning "" determined in such manner as to affect the claimant 's legal rights "" .",FRAMING,NONE,NONE,NONE,NONE
3.36,50,369,339,43,millett,The presumption against legal effect being given to uncommunicated decisions does the rest .,FRAMING,NONE,NONE,NONE,NONE
3.36,50,370,340,43,millett,The determination must have been made and appropriate steps must have been taken to communicate it to the claimant before it can lawfully be recorded so as to have the effect contended for .,DISPOSAL,NONE,NONE,NONE,NONE
3.36,50,372,341,44,millett,I would allow the appeal .,DISPOSAL,NONE,NONE,3,NONE
3.36,50,374,342,44.5,scott,LORD SCOTT OF FOSCOTE,TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,375,343,44.5,scott,"My Lords ,",TEXTUAL,NONE,NONE,NONE,NONE
3.36,50,377,344,45,scott,"The appellant , Nadezda Anufrijeva , arrived in this country from Lithuania on 31 August 1998 and made an application for asylum as a Geneva Convention refugee .",FACT,NONE,NONE,NONE,NONE
3.36,50,378,345,45,scott,On 4 September 1998 she made a claim for income support .,FACT,NONE,NONE,NONE,NONE
3.36,50,379,346,45,scott,Entitlement to income support is governed by Part VII of the Social Security Contributions and Benefits Act 1992 and the Regulations made thereunder ( or under one of the Act 's legislative predecessors ) .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,380,347,45,scott,The Regulations applicable to the appellant 's claim were the Income Support ( General ) Regulations 1987 ( SI 1987/1967 ) .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,382,348,46,scott,"A "" person from abroad "" ( see regulation 21 ( 3 ) of the 1987 Regulations ) is not entitled to income support unless he or she qualifies for such support as an urgent case .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,383,349,46,scott,Persons from abroad falling within an urgent case category are entitled to 90% of the normal amount of income support .,BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,384,350,46,scott,"Asylum seekers , who often , if not usually , arrive in this country with no means of support , are recognised as falling within an urgent case category .",BACKGROUND,NONE,NONE,NONE,NONE
3.36,50,385,351,46,scott,The appellant accordingly qualified for income support as an asylum seeker and as from 4 September 1998 received income support at 90% of the normal rate .,FACT,NONE,NONE,NONE,NONE
3.36,50,387,352,47,scott,The appellant continued to receive income support until 9 December 1999 when it ceased .,FACT,NONE,NONE,NONE,NONE
3.36,50,388,353,47,scott,It ceased because the Benefits Agency had been informed by the Home Office that she had ceased to be an asylum seeker .,FACT,NONE,NONE,NONE,NONE
3.36,50,389,354,47,scott,The Home Office was purporting to apply paragraph ( 3A ) ( b ) ( i ) of regulation 70 of the 1987 Regulations .,FACT,NONE,NONE,NONE,NONE
